ObjectID,cutBy2_0,cutBy2_1,cutBy4_0,cutBy4_1,cutBy4_2,cutBy4_3,cutBy8_0,cutBy8_1,cutBy8_2,cutBy8_3,cutBy8_4,cutBy8_5,cutBy8_6,cutBy8_7,amusement,awe,contentment,excitement,anger,disgust,fear,sadness,something else
80553,6c675e,938d85,9d9a95,898075,5d574e,7b786f,847d73,7b786f,736b5f,605c53,2c2b28,8e8376,8e8c86,aca9a3,0.134902685880661,0.0776678249239921,0.2152935415506363,0.0577852427959442,0.0282319653779268,0.0631494596600532,0.0515826754271984,0.0652957409620285,0.306090772151947
79874,816443,8c6d48,866845,8c6d48,765c3e,826443,826443,785e3f,7c6040,7f6241,866845,8c6d48,2a2624,5f4c35,0.0581883825361728,0.0507589094340801,0.1756005138158798,0.0204983483999967,0.0574518404901027,0.0653673559427261,0.0368859805166721,0.1420104950666427,0.3932380974292755
79323,4e4838,8e7d5e,805f45,4e4838,868b56,b2ad97,533b32,2a2926,5d5e43,c7c2b1,868b56,9d977d,7e4e3a,82704f,0.0698470994830131,0.1050933077931404,0.1775773465633392,0.0658445805311203,0.0380446724593639,0.0845095366239547,0.1080739945173263,0.1023298427462577,0.2486795932054519
78983,25221e,493f34,3f352c,25221e,473b30,605846,7f6848,3f352c,473b30,4f4e42,867356,625844,1b1a18,2f2a25,0.0746861547231674,0.1279245615005493,0.1760229170322418,0.0526302233338356,0.0279437564313411,0.0632078126072883,0.1366168856620788,0.1127988919615745,0.2281687706708908
180916,aeadb0,e0e1e3,e0e1e3,d2d5d5,717784,a49395,dadcde,aa9ea6,768b8e,e0e1e3,6c627a,cacfcb,9b727c,a29d8b,0.1052022352814674,0.1043244302272796,0.1817938089370727,0.049519307911396,0.0289266090840101,0.087233230471611,0.0912463441491127,0.1171822473406791,0.2345717102289199
78997,d6d6d1,e9eae8,dfdfdb,e9eae8,c2c1ba,d8d8d2,d8d8d2,d2d1cb,cccbc4,dfdfdb,e9eae8,bfbfb6,625f55,7d7c7a,0.1380080133676529,0.0525763928890228,0.1879048943519592,0.0335492044687271,0.035042755305767,0.0562487766146659,0.0454840026795864,0.0830032527446746,0.3681826889514923
79337,81695d,bd9f77,af8767,cab787,85593d,7c797e,c7bcb0,ab9889,9f9188,ceb25e,596073,85593d,b6673c,b2874d,0.0904400870203971,0.0911273881793022,0.2683424651622772,0.0602586418390274,0.0346482656896114,0.0593298599123954,0.0422585904598236,0.0969023555517196,0.2566923499107361
78773,6b5e62,a98673,757584,604641,a87051,aa9d96,7d737f,919087,353f82,aa9d96,343945,8c543d,a75335,aa8c6e,0.0527733638882637,0.1161847189068794,0.2851818203926086,0.0711962580680847,0.0250330995768308,0.0731717050075531,0.0679730772972107,0.0934243127703666,0.215061604976654
205998,796e68,e1ddcf,514d4c,a19085,d1cbb4,f1f0ea,f1f0ea,737271,a9a79e,9d9887,935a52,d1cbb4,181717,473735,0.1280116438865661,0.0756338164210319,0.24823559820652,0.0538565814495086,0.0278205499053001,0.0562688410282135,0.0390341207385063,0.0716744661331176,0.2994643449783325
80023,92a19d,d1c190,d1c190,abb1a1,6f888d,839ca6,acb4aa,7f9698,abad98,d1c190,839ca6,708182,486571,537e97,0.0339983887970447,0.1486287713050842,0.3567359149456024,0.0391577966511249,0.0136713040992617,0.0331993363797664,0.0359454490244388,0.1222741529345512,0.21638885140419
205973,481f11,4d2112,4c2111,481f11,4e2112,4f2414,4f2415,4c2111,4e2112,4e2213,502314,481f11,512515,522b1f,0.0493331886827945,0.0443332940340042,0.1685787141323089,0.0180419571697711,0.064335212111473,0.0642631277441978,0.034508466720581,0.1489675641059875,0.4076383709907532
79492,5a5950,adab9b,474741,adab9b,626057,787568,6f6e64,989688,626057,474741,cdcabc,b8b4a0,79766a,88836d,0.0647648349404335,0.1508505642414093,0.1704482138156891,0.0677157267928123,0.0265257209539413,0.0682882368564605,0.127681091427803,0.1005210727453231,0.2232044637203216
80037,56544b,9b917b,827968,b4a88d,4c4b45,605c51,525048,605c51,bfb396,766f5f,8e8470,a89d85,44443e,494a46,0.0430369265377521,0.2273380309343338,0.1554252207279205,0.0617419891059398,0.0170867275446653,0.0444429963827133,0.1773508042097091,0.119355134665966,0.1542221009731292
205967,64635f,efefeb,efefeb,1f1f1d,7f7c74,d3d3cd,161616,d3d3cd,efefeb,acaba5,272725,626059,867c6c,92918b,0.1581382602453231,0.0843959227204322,0.2568176686763763,0.0580613054335117,0.0154879754409194,0.043228555470705,0.0337472781538963,0.0550457239151001,0.2950772941112518
78968,2b231b,7b673e,614827,2b231b,7e6c38,aba271,746333,c6bf98,bab074,614827,2b231b,87743d,8a7e54,a29a64,0.05136289447546,0.207499086856842,0.1865584254264831,0.0478396080434322,0.0204818174242973,0.0320811197161674,0.1780511438846588,0.1307746171951294,0.1453511714935302
102875,9b6a24,c78c31,c3892f,9b6a24,ca8f31,ca8f35,cc9132,b07a29,cc9032,ca8f31,c3892f,865a1f,ce9233,bb814e,0.0863282531499862,0.0757640302181243,0.1999845802783966,0.0439626425504684,0.0398573875427246,0.0852945446968078,0.046660978347063,0.10019501298666,0.3219526410102844
79531,8b8882,efefeb,efefeb,c4c4c0,393732,696258,f2f2f0,e3e3df,393732,c0bfba,8b8b87,ecebe7,59564f,786e61,0.0997387543320655,0.077272929251194,0.2146106511354446,0.0395704545080661,0.0362979471683502,0.0646796002984047,0.0485967509448528,0.1022562608122825,0.3169766068458557
292574,807976,d6d5d3,a79d96,d6d5d3,2b2c30,857e7d,18181b,111112,857e7d,64676f,a79d96,36373c,cdcbc9,dededd,0.0736210122704505,0.071221113204956,0.2044175118207931,0.0322597846388816,0.0470553636550903,0.0666981190443039,0.0458801239728927,0.1194268092513084,0.3394201397895813
79525,392f1c,6d6146,625031,392f1c,706849,7f7e6b,726f5c,7e7d69,2c2415,706849,473a22,625031,8d8f7d,a7a994,0.0648569911718368,0.0986140519380569,0.1830067485570907,0.0349962189793586,0.0389463678002357,0.0576729029417037,0.1130215972661972,0.1539662182331085,0.2549188435077667
80180,2d251e,6c4c36,5f3927,2d251e,644c3b,8c7350,796342,7c6d59,99733f,5f3927,2d251e,644c3b,9f7f56,a79375,0.0532796159386634,0.0954527780413627,0.2194961756467819,0.0494442880153656,0.0383369661867618,0.0844718888401985,0.060734674334526,0.1000346317887306,0.2987488806247711
78613,72756c,e5ddc2,5b4e5e,e5ddc2,628a68,b1ad8e,e9e5cd,464c51,b5cda4,628a68,ad8d78,70506a,dec7a6,e6e2c8,0.1099577471613884,0.0596546605229377,0.250485211610794,0.0484210476279258,0.0314684882760047,0.0662596225738525,0.0298529639840126,0.0644280686974525,0.339472234249115
79519,513b33,cdc3bc,e9e9e4,513b33,896252,dad9d5,e9e9e4,dad9d5,7d422b,7c5f53,4c2c22,aea8a2,493e3a,65574f,0.1070094481110572,0.0963423326611518,0.25054731965065,0.0773600488901138,0.0319759249687194,0.0770465806126594,0.0402600839734077,0.0676033124327659,0.2518549859523773
80157,40362d,4b3d31,453930,40362d,463b32,5c4534,463b32,644b36,514032,453930,40362d,624434,724c39,80653c,0.0555997528135776,0.0980520620942115,0.1616838127374649,0.0375861786305904,0.0476025454699993,0.0620095618069171,0.1337717324495315,0.1359048634767532,0.2677894830703735
79294,1d1e20,443328,1d1e20,312c26,523527,5e3f2d,1d1e20,513b2c,312c26,613a2a,6b3d2a,523527,744a31,906f42,0.0390656143426895,0.0765458717942237,0.1586325168609619,0.0198660269379615,0.0526750870048999,0.0584909319877624,0.0980074703693389,0.2158472239971161,0.2808691561222076
78834,2e312e,8c704f,6d513d,2e312e,a47e43,b4a27f,e0dbc5,a47e43,c9c4ad,ae8d5f,9a8359,6d513d,1f1e1d,3e443e,0.0390920974314212,0.1951217204332351,0.3225421905517578,0.0592807009816169,0.0117476908490061,0.0308720245957374,0.0569598451256752,0.1084109768271446,0.1759727448225021
80625,797a7a,c8ccd0,959795,5d5d5e,c3c5c7,cdd4d8,cdd4d8,c4c5c7,c6ccd0,959795,48494b,727272,b6b1af,bebcbf,0.0636098757386207,0.0821827873587608,0.1805236935615539,0.0366836860775947,0.046815600246191,0.0800478234887123,0.0714766383171081,0.1381977498531341,0.3004621565341949
78820,37393a,dbc196,ebe4c4,cb9e68,242626,4b4b4d,efe9ce,e6dfba,c8b48d,2e2f32,242626,676768,bf5f3e,dab046,0.214578628540039,0.0947308540344238,0.2093640863895416,0.1133245602250099,0.0248103477060794,0.0654937773942947,0.0457064174115657,0.0604172013700008,0.1715740859508514
112469,3e3a2f,605441,574a39,3e3a2f,5e5646,73644c,6c6453,5e5646,6b5942,574a39,7e7258,3e3a2f,968158,998560,0.0524427108466625,0.0928454771637916,0.1940853595733642,0.033764112740755,0.0444813482463359,0.0669323429465293,0.091390736401081,0.1653762608766555,0.2586816847324371
80143,6f6a5f,bcb4a2,cbc5b9,aea38c,585146,868278,38342f,cbc5b9,534941,6a6354,b5ad95,868278,a69573,a69e92,0.078293539583683,0.1119766235351562,0.168361559510231,0.0870993956923484,0.045532826334238,0.1023163944482803,0.0891764611005783,0.0974275022745132,0.2198157608509063
78808,242423,413f3b,242423,2f2c2b,3d3838,6b695c,2a2a29,3d3838,7f684c,242423,535e58,868076,2d2d2d,39312e,0.0691743642091751,0.156475082039833,0.2292051166296005,0.0548640228807926,0.0164655018597841,0.0611129663884639,0.0648512691259384,0.0797672122716903,0.2680844664573669
196033,77786b,c4c1b3,989680,555a55,aeafa8,dbd4bf,bdb9ab,a8adaa,6a7169,989680,949d9e,dbd4bf,333431,4e5151,0.0521246343851089,0.1767177134752273,0.1682633459568023,0.0877635180950164,0.0236618239432573,0.0867200568318367,0.1165328025817871,0.0859962776303291,0.2022196650505066
80619,312122,563f40,4d3637,312122,564243,674f4e,624848,564243,4f3a3c,261a1a,4b3133,3c292b,675251,725a57,0.0391678214073181,0.1079268828034401,0.1416988521814346,0.0265771597623825,0.0555736720561981,0.0680469200015068,0.1142656654119491,0.222454696893692,0.2242882400751114
273588,373535,433d3b,3e3a39,373535,433d3c,4c433f,433d3c,473f3d,3e3a39,4f4642,4d433f,373535,5a4b44,625147,0.0488165281713008,0.0536263100802898,0.1478585302829742,0.0187607426196336,0.0631423071026802,0.0756472647190094,0.0547186695039272,0.1663690954446792,0.3710605204105377
80396,513838,93665e,513838,9c8d84,8a3327,884b47,8a3327,844950,8a3f3f,8a7575,aea493,89684e,462826,5c484a,0.1958318203687667,0.1098798364400863,0.1993087381124496,0.0828321129083633,0.0225072186440229,0.0641237050294876,0.0649390816688537,0.0737187713384628,0.186858594417572
79041,3b3c3d,575958,4b4d4c,3b3c3d,55585a,6f716e,55585a,817f74,707371,636563,4b4d4c,8e928f,353638,404141,0.0381408520042896,0.104678176343441,0.1270421594381332,0.0291814729571342,0.0472792610526084,0.0615794360637664,0.1879503726959228,0.1898156851530075,0.2143326252698898
80382,6a615d,a89585,afa9a7,a08164,645142,717179,a29899,bcbbb5,a5906c,7e7f80,9c715c,656371,4f4541,795d44,0.0667176470160484,0.1480470895767212,0.2852180004119873,0.0533268526196479,0.0158572737127542,0.0434726700186729,0.0605797581374645,0.1437491923570633,0.1830314844846725
79727,bebdb8,e1dfdb,e0ded8,e1dfdb,5b5b58,deddd7,e0ded8,deddd7,dcdbd4,e1dfdb,1a1b1a,282826,73726d,b1b0a8,0.0736835598945617,0.0778506249189376,0.201668843626976,0.0315248444676399,0.0419604927301406,0.0683880150318145,0.0483955889940261,0.1157006695866584,0.3408273458480835
78411,365042,56684f,365042,546843,4f5d58,60745e,4f5d58,627167,536c59,697853,365042,838c7d,4c5d43,5c7343,0.0426443852484226,0.067106693983078,0.2206469178199768,0.0223906096071004,0.0478288643062114,0.0608593709766864,0.0421429090201854,0.1779586225748062,0.3184216916561126
78377,6f4758,81505c,7c4358,6f4758,7a455b,937564,7a455b,7c4358,724156,835162,6c4d5b,9b9a7c,87a060,d19346,0.0752765163779258,0.1081901043653488,0.2686087489128113,0.0568878203630447,0.0386865735054016,0.0540831238031387,0.0389950163662433,0.0962615832686424,0.2630104720592499
79069,403328,b39f6f,403328,957146,ccc483,d5d3ae,d5d3ae,865034,4e402e,a88e3f,a19871,ccc483,232220,422822,0.088854044675827,0.1073519513010978,0.1909740269184112,0.1153398975729942,0.0563880838453769,0.0742602571845054,0.0804125443100929,0.0736646130681037,0.2127545326948166
100284,577c85,a99a90,b2b0bb,9f8366,4e6b62,618da7,548669,ac9cb1,48505b,a9ad65,b8c4c6,618da7,8f4745,9a6c89,0.0985717102885246,0.0911119356751442,0.326661080121994,0.0768442675471305,0.0186567828059196,0.0638983696699142,0.0363906919956207,0.0723724290728569,0.2154926806688308
78363,414756,515966,474e5e,414756,505764,697178,6a7178,777f83,505764,474e5e,5c646f,414756,848b8c,93999a,0.0523089729249477,0.0792995318770408,0.2048932164907455,0.0353670306503772,0.053126435726881,0.0673378705978393,0.0632888451218605,0.1344741135835647,0.3099039196968078
151034,aeafae,dadcdd,bdbfbf,dadcdd,91918e,abadad,909191,abadad,bdbfbf,9d9d9b,8a877f,6a6965,ced0d1,e6e8e9,0.0675464868545532,0.0959120392799377,0.2548456192016601,0.0372706912457942,0.0339379720389843,0.0510930195450782,0.0322818532586097,0.1048454195261001,0.3222667574882507
79082,201e23,7d6246,201e23,63422c,876b40,a89a80,201e23,96743a,a5a4a0,977c4e,786246,cdccc3,422727,855c32,0.0661241859197616,0.0917555838823318,0.132616713643074,0.0578963793814182,0.0538941398262977,0.0926236659288406,0.1606362164020538,0.1013692393898963,0.2430838346481323
79914,715e4a,eac7aa,524135,eac7aa,735c41,ae9780,eac0a1,ebd6b9,735c41,e9b094,524135,d2b79a,7e6c5c,96836e,0.1250986158847808,0.0810365155339241,0.1993420273065567,0.0571854375302791,0.0395313501358032,0.0761071816086769,0.0542663037776947,0.0792443752288818,0.2881882786750793
100253,785d61,af9396,b8a1a5,a68588,664649,8a737a,a88a8d,7c4b4d,504146,83676c,b8a1a5,a48182,94787c,8e8892,0.0791741237044334,0.0950631722807884,0.216709092259407,0.0604048408567905,0.0353504717350006,0.0760884433984756,0.0834345519542694,0.1061837896704673,0.2475915253162384
79083,aaaa99,d6c094,b3b2a3,d6c094,9a9986,a9a997,a2a18f,9a9a86,9d9d8a,a9a997,b3b2a3,d6c094,59564b,8a8671,0.0628542676568031,0.0557784512639045,0.1822386980056762,0.0219575893133878,0.0493345409631729,0.0662396550178527,0.0443675741553306,0.1403165012598037,0.3769126832485199
80340,50504f,c5c3bd,3b3b3b,646464,b6b4af,d4d1ca,d4d1ca,969594,cbc8c0,adaba9,3b3b3b,505050,6e6e6e,828282,0.0965477898716926,0.1439107060432434,0.1842385083436966,0.0312163159251213,0.029448403045535,0.0570282377302646,0.1215356811881065,0.1989626437425613,0.1371116638183593
79929,51493d,776b5b,51493d,64584a,7a6e5d,9a8d7d,a18c7b,898071,ab9d8a,beb2a4,7a6e5d,51493d,5f5546,6a5c4d,0.04527572914958,0.0770191252231597,0.1627305895090103,0.0240608062595129,0.0491898655891418,0.0692005306482315,0.0989347249269485,0.1765132397413253,0.2970753312110901
80432,4a4c44,bab38e,4a4c44,d7d2ab,93844b,a6a297,dcd9bc,896948,3c3337,9ea04e,a6a297,596452,cec886,d4cfaf,0.118735060095787,0.1092560216784477,0.342877060174942,0.0795639753341674,0.0124790649861097,0.0407701395452022,0.0428230501711368,0.0826170668005943,0.170878529548645
297800,4b3d35,8e9382,31312b,664a3f,6c8378,b0a48c,687151,70949f,a68a64,51463d,7b4d41,31312b,a8a9a3,cad1c4,0.0751652345061302,0.1165814325213432,0.2191513180732727,0.1010651513934135,0.0294212736189365,0.0764590203762054,0.0726610049605369,0.0736745819449424,0.2358209490776062
80354,948b80,d6ccb6,b7af9e,d6ccb6,514c50,948176,dad2bf,bebcae,afa18d,948176,d2c6ae,6c6465,292b34,423c41,0.0294470004737377,0.1144628599286079,0.3025800883769989,0.0305503066629171,0.0173197332769632,0.0313052833080291,0.0621490180492401,0.2120885401964187,0.2000970840454101
78389,7a4634,9b6857,8d4731,aa887d,7f3c28,765141,8d4731,b2bbb6,b19d84,7f3c28,804130,a2645d,785137,61706d,0.1051523834466934,0.0909923613071441,0.2352509647607803,0.0709054395556449,0.0335109271109104,0.0646357834339141,0.0502340458333492,0.0768669918179512,0.2724510133266449
78362,c2b999,e4ddca,dad7c4,e4ddca,7a7a70,d9bb6e,1d1a17,191613,cbcebf,dad7c4,d9bb6e,e4ddca,26231d,847f6e,0.1100773885846138,0.0706257745623588,0.3033288121223449,0.0556970052421093,0.0239095240831375,0.0521606467664241,0.0217078197747468,0.0571209304034709,0.305372029542923
137429,cccbc9,f1f2f0,f1f2f0,dfdfde,a09c95,d1d1d0,d1d1d0,89857c,f1f2f0,dfdfde,8d887f,b8b6b2,6b6259,878278,0.0763042420148849,0.0621843226253986,0.1573690474033355,0.0299491845071315,0.0546590946614742,0.0739302337169647,0.0605890601873397,0.1205320209264755,0.3644827902317047
100285,7d8495,c8b0ad,cfcdd8,c19381,7b7c75,7e8cb4,a1a9be,cfcdd8,ba6f67,8ca378,c8b89b,5c6fa9,3c5189,985c5d,0.0844526961445808,0.1083740517497062,0.4178788661956787,0.0781458243727684,0.0079643726348876,0.0412248373031616,0.0349600575864315,0.066732220351696,0.1602671444416046
79068,3c3935,938e84,7b7266,abaaa2,2d2824,4b4947,7a7974,949692,2d2824,948671,c1beb1,6f6459,423d38,545655,0.0401344113051891,0.1462972313165664,0.1223468482494354,0.0579082630574703,0.0216688886284828,0.0552330203354358,0.2784378826618194,0.1195386722683906,0.15843465924263
78376,a7a094,d6d0b6,dad6cb,d2c9a2,988f7d,b5b1ab,dad6cb,c1bbaf,b1a885,98867d,67656d,a9a6a8,d2c88d,d2cbb6,0.0617040768265724,0.2065215557813644,0.1748096048831939,0.0769702047109603,0.0195928700268268,0.0742905065417289,0.0800644010305404,0.0707630664110183,0.235283687710762
80383,9c928c,d6d2ca,d1cec4,d6d2ca,252525,a98982,d1cec4,cecbc1,cdc9c0,d6d2ca,252525,894f49,a69a94,c9c4bb,0.0978787839412689,0.0498564727604389,0.1964085549116134,0.0312249641865491,0.0467641092836856,0.0586720444262027,0.037549864500761,0.0922758057713508,0.3893693387508392
79040,807c69,d7d4c7,b3ae94,d7d4c7,2c2d29,6d6654,dddbd2,2c2d29,b9b9ae,ada37a,84795f,575449,cec9b5,d4d2c5,0.12334805727005,0.0797823145985603,0.2043070048093795,0.0606134049594402,0.0495653636753559,0.0602506399154663,0.0451473072171211,0.0839946866035461,0.2929912209510803
78438,47462f,6e6645,675b3c,47462f,686b52,83774b,686b52,55553a,8c743e,72704e,675b3c,393623,937c4e,a8985b,0.0611981377005577,0.1452565342187881,0.3580098450183868,0.0554952584207057,0.0096810236573219,0.0385297499597072,0.0453634671866893,0.0888506099581718,0.1976153999567031
79732,d5c9ad,d9d1ba,d9ceb2,d9d1ba,cabfa5,d7caad,d9ceb2,d7caad,d3c7aa,c8c1ad,cec3a8,d9d1ba,787165,c5bca3,0.0553608387708663,0.0493879355490207,0.1852682679891586,0.020347798243165,0.0595558248460292,0.0625275820493698,0.0319690220057964,0.1424768567085266,0.3931058645248413
80397,1c1e25,504845,1c1e25,303235,4a473f,95736a,2d2e2e,1c1e25,33373d,a8847b,4a473f,7a5748,826a65,96746c,0.0644511878490448,0.0815146788954734,0.1553847193717956,0.0232008900493383,0.0464734807610511,0.0802042335271835,0.086367443203926,0.1880673915147781,0.2743359506130218
80618,947f74,e7e0cd,e7e0cd,c28856,727470,5d79b4,eeeeee,d9d6d4,d78636,5d79b4,e6ce83,727470,b18163,a6938a,0.2167190909385681,0.0748548284173011,0.2657693326473236,0.1055731028318405,0.0156161496415734,0.049378365278244,0.0204391609877347,0.0368605181574821,0.2147894650697708
196032,6b92c4,e3e3e3,e3e3e3,5a87c3,608cc6,9badc5,e3e3e3,5a87c3,608cc6,6e97cd,6f93c1,798491,bcc0c5,ced3d9,0.0774020031094551,0.0697811394929885,0.2217155694961547,0.0360070690512657,0.0479468405246734,0.0649535730481147,0.040004301816225,0.1116884723305702,0.3305010795593261
143627,e0412f,dd5444,e0412f,e44433,e44635,c78177,e74938,5a4342,e0412f,d05143,e44433,e44635,bd958b,e2dcd5,0.0524356625974178,0.0501045174896717,0.2093688249588012,0.0250229910016059,0.0629277303814888,0.065191201865673,0.0434556826949119,0.1509440392255783,0.3405493497848511
79281,212228,75544d,212228,654a46,7d584e,8c6359,956c5c,8c6357,212228,845b54,654a46,7d584e,9d7364,a88572,0.0336242504417896,0.120489701628685,0.1537083387374878,0.0257459245622158,0.0238458830863237,0.0421476252377033,0.2008641362190246,0.2350801229476928,0.1644938439130783
79518,121719,58504a,121719,312a25,40434a,bca997,202428,1a2022,121719,40434a,c3c9d3,b5895a,3b2f26,a85d26,0.0509908236563205,0.0768369436264038,0.1823098212480545,0.025882264599204,0.0573791787028312,0.0587106682360172,0.0826470777392387,0.1946484744548797,0.2705947458744049
79242,212123,686868,212123,414142,767776,a7a8a5,acadab,212123,343435,989997,4e4f50,bfc0bc,6b6c6c,808181,0.0577096007764339,0.0996318310499191,0.1298298239707946,0.0617693737149238,0.0574114732444286,0.0776840895414352,0.1888600140810012,0.1102562025189399,0.2168475687503814
80181,4f473a,75828d,666f80,849499,3c3b30,635343,7791a6,5f6c85,98b2b8,6d727b,3c3b30,808784,624639,63604c,0.0370348952710628,0.3278202414512634,0.2287217229604721,0.0917524397373199,0.0102492598816752,0.0283789355307817,0.0704863220453262,0.0730994790792465,0.1324566602706909
79256,535849,959b8f,abb5b8,7f8066,494c36,5d645c,736d4e,747566,92a1b1,c3cabe,5d645c,494c36,86895d,8e9488,0.0400459133088588,0.1708356440067291,0.2703126072883606,0.0595889315009117,0.0187191516160964,0.0491448864340782,0.0729806497693061,0.1122746914625167,0.2060974985361099
78969,3d362d,c2af6e,3d362d,c1bea1,aa7932,ddc743,ddc743,cecec0,c59a38,8f572c,2c2923,b4af81,533728,4b4d47,0.2518333792686462,0.0774681866168975,0.2296475768089294,0.0874344110488891,0.0165672786533832,0.0603969357907772,0.037784319370985,0.0532745495438575,0.1855933219194412
79493,2c2828,6d6256,2c2828,544332,6e6a67,9e978c,2c2828,8c7d69,929191,f0eee9,aeb1b3,6e6a67,44332a,64523a,0.0785662308335304,0.0641168430447578,0.1950837075710296,0.034280028194189,0.0526084676384925,0.06470188498497,0.0439884364604949,0.1128911450505256,0.3537633419036865
205966,c8c6b8,ebeae1,e4e4e1,ebeae1,7c7d7e,ded0a0,e4e4e1,0d1b21,ca8b47,ded0a0,796259,ebeae1,306eb0,b5bdc2,0.0814684182405471,0.0468095764517784,0.1730708181858062,0.0259035136550664,0.0539404787123203,0.0652400627732276,0.0464069657027721,0.108875848352909,0.3982843160629272
79487,837061,b7b49f,997c69,6c6359,aea882,bfc0bc,6a4845,6a6350,453d3b,777469,bfc0bc,aea882,9e7754,95827f,0.0512535832822322,0.1497285813093185,0.286613255739212,0.0631848275661468,0.0240443367511034,0.0575843900442123,0.0440419763326644,0.1013917475938797,0.2221572697162628
